"","vazaoMedia","vazaoAtual","milimitroHora","milimitroDia","milimitroSeteDias","temperatura","velocidadeVento","costa","cidade","vegetacao","montanha","solo","notas","alagou"
"5201",86155,80751,45,7,132,11,53,"True","False","True","True","Arenoso",NA,"False"
"5202",83084,59533,5,39,123,19,39,"True","False","True","False","Argiloso",NA,"False"
"5203",95582,79948,0,41,343,20,27,"False","False","True","False","Humífero",NA,"False"
"5204",61104,108390,54,2,20,25,37,"False","False","True","False","Arenoso",NA,"True"
"5205",79224,95180,11,1,4,34,60,"True","False","False","False","Arenoso",NA,"False"
"5206",163431,222445,0,31,267,32,22,"False","False","True","False","Arenoso",NA,"False"
"5207",108165,154597,0,32,320,24,5,"True","True","False","False","Arenoso",NA,"False"
"5208",47408,47935,0,74,14,20,11,"False","False","False","False","Arenoso",NA,"False"
"5209",37084,27612,8,27,140,27,6,"False","True","False","False","Argiloso",NA,"False"
"5210",37374,35526,42,3,209,24,32,"False","False","True","False","Arenoso",NA,"False"
"5211",77441,90790,0,27,196,17,15,"False","True","True","False","Argiloso",NA,"False"
"5212",22976,25129,0,42,226,12,12,"False","False","False","False","Argiloso",NA,"False"
"5213",94457,161501,0,13,141,21,13,"False","True","True","True","Argiloso",NA,"True"
"5214",24478,20811,0,9,26,17,7,"False","False","True","False","Arenoso",NA,"False"
"5215",37298,34469,20,86,143,32,22,"True","True","True","False","Argiloso","Queimada Recente","False"
"5216",22858,38493,0,37,328,27,8,"True","True","True","False","Argiloso",NA,"True"
"5217",63355,96447,0,6,227,25,11,"True","False","False","True","Argiloso",NA,"True"
"5218",99268,103069,28,1,318,11,78,"False","True","True","False","Argiloso",NA,"False"
"5219",18006,27466,0,63,207,36,7,"False","False","False","False","Argiloso",NA,"True"
"5220",8152,8792,39,6,210,26,41,"False","False","False","False","Arenoso","Historicamente alagavel","False"
"5221",124754,98080,0,20,25,17,20,"False","True","True","False","Argiloso",NA,"False"
"5222",23954,26865,0,8,19,37,26,"True","False","True","False","Argiloso",NA,"False"
"5223",55163,56902,36,14,235,29,53,"False","True","True","False","Argiloso",NA,"False"
"5224",35090,51752,11,26,58,20,38,"False","False","False","False","Argiloso",NA,"False"
"5225",31581,22711,0,60,1,21,8,"True","True","True","False","Humífero",NA,"False"
"5226",93643,109034,0,40,69,21,17,"False","False","True","False","Humífero",NA,"False"
"5227",4252,4786,25,61,169,10,37,"False","False","True","True","Arenoso",NA,"False"
"5228",52500,73614,20,18,336,16,59,"False","False","True","True","Arenoso",NA,"False"
"5229",161549,202068,0,19,28,37,4,"True","True","True","True","Arenoso",NA,"True"
"5230",102354,132156,5,27,195,21,2,"False","False","True","True","Humífero","Queimada Recente","True"
"5231",81986,83530,0,25,190,28,25,"False","False","False","False","Arenoso","Historicamente alagavel","False"
"5232",150923,155435,0,9,165,26,33,"True","False","False","False","Argiloso",NA,"False"
"5233",177414,213590,0,36,409,23,20,"False","True","False","False","Arenoso",NA,"True"
"5234",16183,20587,0,17,68,35,15,"True","True","True","False","humífero",NA,"False"
"5235",157457,158273,0,48,241,25,6,"False","False","True","False","Arenoso",NA,"False"
"5236",8492,10293,0,35,121,36,6,"False","False","True","False","Arenoso",NA,"False"
"5237",101648,140205,11,13,103,27,29,"True","True","False","False","humífero",NA,"False"
"5238",99067,153925,25,30,75,23,83,"False","False","True","True","Argiloso",NA,"True"
"5239",82897,88810,45,11,232,30,55,"False","False","False","False","humífero","Historicamente alagavel","False"
"5240",59769,80600,0,1,276,30,32,"False","False","True","False","Argiloso",NA,"False"
"5241",17050,12121,35,44,160,-1,42,"False","False","True","False","Arenoso","Historicamente alagavel","False"
"5242",62861,48134,0,10,235,22,33,"False","True","True","False","Arenoso",NA,"False"
"5243",46290,37283,0,36,162,9,20,"False","True","False","True","Arenoso",NA,"False"
"5244",99586,136068,16,6,55,13,27,"True","False","True","True","Arenoso",NA,"False"
"5245",100131,100350,22,2,225,19,44,"True","True","True","False","Arenoso",NA,"False"
"5246",6539,6020,0,45,56,18,4,"False","False","True","True","Argiloso",NA,"False"
"5247",31645,39919,8,15,83,31,9,"True","False","True","False","Arenoso","Mare alta","True"
"5248",125717,133689,0,61,212,21,5,"False","False","False","False","Argiloso",NA,"False"
"5249",72177,73523,0,20,365,21,2,"False","False","True","True","Arenoso",NA,"False"
"5250",49146,55074,0,4,145,15,12,"False","False","True","False","humífero","Queimada Recente","False"
"5251",124714,111167,7,67,351,24,4,"False","False","True","True","Arenoso","Historicamente alagavel","False"
"5252",32435,41887,0,3,87,19,7,"False","False","True","False","Argiloso","Queimada Recente","False"
"5253",117519,103902,0,43,55,20,28,"False","False","True","False","Arenoso",NA,"False"
"5254",76732,79486,0,38,207,33,27,"True","False","False","True","Argiloso",NA,"True"
"5255",125449,80020,17,71,142,29,39,"False","False","False","False","Argiloso",NA,"False"
"5256",97802,109431,31,40,84,38,25,"False","False","True","True","humífero",NA,"True"
"5257",34661,42319,17,39,71,-4,26,"False","False","True","False","Argiloso",NA,"False"
"5258",111286,115631,0,63,134,32,7,"False","True","True","True","Arenoso",NA,"True"
"5259",28025,36506,34,93,180,29,92,"False","True","False","False","Arenoso",NA,"False"
"5260",72245,59457,33,33,34,20,35,"True","True","False","False","Humífero",NA,"False"
"5261",72331,86150,24,16,298,16,23,"False","False","True","True","humífero",NA,"False"
"5262",114137,118950,0,19,156,17,21,"False","False","False","False","Argiloso",NA,"False"
"5263",67110,58532,17,11,156,26,87,"False","False","False","True","Argiloso",NA,"False"
"5264",19377,29324,23,12,226,15,49,"False","False","False","False","Arenoso",NA,"True"
"5265",33045,46393,0,9,35,22,32,"True","False","True","False","Arenoso",NA,"False"
"5266",22125,36877,0,37,14,29,7,"False","True","True","False","Arenoso",NA,"True"
"5267",37887,41994,0,3,25,30,18,"False","True","True","True","humífero",NA,"False"
"5268",140976,140124,38,37,152,32,41,"False","False","True","False","Arenoso",NA,"False"
"5269",57141,93801,16,92,50,21,47,"False","True","False","True","Argiloso",NA,"True"
"5270",102702,143978,0,55,275,5,6,"False","True","False","False","Arenoso",NA,"False"
"5271",7139,7588,44,29,189,16,65,"True","True","True","False","Arenoso",NA,"False"
"5272",70935,108522,45,25,66,-3,59,"False","True","False","True","Arenoso",NA,"True"
"5273",175134,236195,0,81,82,21,30,"False","False","True","False","Arenoso","Historicamente alagavel","False"
"5274",64963,75171,9,9,78,17,3,"False","True","False","True","humífero",NA,"False"
"5275",11179,18110,0,21,172,18,27,"True","False","True","False","Argiloso",NA,"True"
"5276",104796,119081,0,52,131,14,23,"False","True","True","False","Argiloso",NA,"False"
"5277",134910,151824,0,86,231,21,15,"True","False","True","True","humífero",NA,"False"
"5278",28622,28586,42,35,409,34,109,"False","True","True","False","Arenoso",NA,"True"
"5279",77040,77712,0,24,141,27,17,"False","False","True","False","Arenoso",NA,"False"
"5280",41307,60734,11,0,413,22,63,"False","True","True","True","Arenoso",NA,"True"
"5281",30205,44595,0,6,349,30,12,"False","True","True","False","Arenoso",NA,"False"
"5282",113302,114617,0,5,48,11,19,"False","False","True","False","Argiloso",NA,"False"
"5283",39029,73794,15,30,51,24,81,"True","False","True","False","Arenoso",NA,"True"
"5284",96249,110730,0,59,156,34,9,"False","True","True","False","Arenoso",NA,"False"
"5285",41618,75330,25,69,341,22,49,"False","False","True","True","Argiloso",NA,"True"
"5286",125658,107164,0,26,27,21,18,"False","True","False","False","Humífero",NA,"False"
"5287",137185,193294,3,52,108,28,29,"True","False","False","False","Arenoso",NA,"False"
"5288",44295,55123,18,1,23,5,26,"True","False","True","False","humífero","Mare alta","True"
"5289",102278,128951,9,16,279,30,20,"False","True","True","True","Arenoso",NA,"False"
"5290",24720,18232,0,13,66,8,20,"False","False","False","True","Arenoso",NA,"False"
"5291",112347,200292,0,8,104,15,11,"False","True","False","True","Argiloso",NA,"True"
"5292",105314,92733,17,63,276,2,29,"True","False","False","True","Arenoso",NA,"False"
"5293",22178,22451,0,60,7,20,21,"True","False","True","False","Humífero",NA,"False"
"5294",40292,39016,0,67,8,25,3,"True","False","True","False","Arenoso",NA,"False"
"5295",28850,24295,0,66,354,2,30,"False","True","False","False","Arenoso",NA,"False"
"5296",167523,156711,0,32,84,4,18,"False","False","True","False","Argiloso",NA,"False"
"5297",96551,89045,11,51,173,18,74,"True","True","True","False","Arenoso",NA,"False"
"5298",5210,4785,0,11,53,31,26,"True","False","True","False","Arenoso",NA,"False"
"5299",15062,19272,13,46,6,7,68,"False","False","False","False","Arenoso","Historicamente alagavel","False"
"5300",120812,120026,8,42,131,26,8,"False","True","True","False","Arenoso",NA,"False"
"5301",52621,40746,15,0,162,-2,71,"False","False","True","False","Argiloso",NA,"False"
"5302",4159,6126,0,42,81,17,18,"False","True","True","False","Argiloso",NA,"False"
"5303",62129,60558,30,56,210,16,60,"False","False","True","True","Arenoso",NA,"False"
"5304",124381,110057,0,18,255,19,12,"False","True","False","False","Argiloso",NA,"False"
"5305",12714,14288,43,23,418,21,62,"False","False","True","False","Arenoso","Mare alta","False"
"5306",35857,42384,0,41,39,16,13,"False","False","True","True","Humífero",NA,"False"
"5307",89750,153333,0,38,252,23,3,"True","True","True","False","humífero",NA,"True"
"5308",20234,18562,20,11,77,20,21,"True","True","True","False","Humífero",NA,"False"
"5309",74642,76322,0,27,75,28,39,"False","False","True","False","Arenoso",NA,"False"
"5310",43000,65780,0,36,123,24,27,"False","False","False","False","Arenoso",NA,"True"
"5311",74671,105338,0,64,161,15,2,"False","True","True","False","Arenoso","Historicamente alagavel","False"
"5312",102597,157258,29,44,55,24,20,"False","True","True","True","Arenoso",NA,"True"
"5313",40756,48107,6,4,293,24,8,"False","False","False","False","Argiloso",NA,"False"
"5314",113741,143498,18,29,104,22,41,"True","False","True","False","Argiloso",NA,"False"
"5315",56471,92103,14,31,204,12,53,"False","False","True","False","Arenoso",NA,"True"
"5316",179651,146442,36,39,291,13,33,"False","False","True","False","Humífero",NA,"False"
"5317",45463,29020,0,65,132,12,24,"False","False","True","False","Argiloso",NA,"False"
"5318",4487,8069,0,61,172,21,3,"True","False","True","False","Argiloso",NA,"True"
"5319",50738,70794,25,3,388,21,59,"False","False","True","False","Argiloso",NA,"False"
"5320",15209,26774,23,52,204,21,27,"False","False","True","False","Arenoso",NA,"True"
"5321",29569,33542,0,64,42,31,10,"True","True","True","True","Arenoso",NA,"True"
"5322",123949,122441,16,19,373,11,38,"False","True","True","False","Arenoso",NA,"False"
"5323",148492,178433,20,20,9,21,33,"False","False","True","True","Argiloso",NA,"True"
"5324",38102,41764,0,83,226,22,31,"True","False","False","False","Arenoso",NA,"False"
"5325",62526,70625,18,63,393,38,67,"False","False","True","False","Arenoso",NA,"False"
"5326",67259,54193,0,27,111,16,9,"True","True","False","False","Argiloso",NA,"False"
"5327",37589,51869,0,54,147,23,29,"False","True","True","True","Arenoso",NA,"False"
"5328",117923,164372,0,27,71,5,8,"False","False","True","False","Arenoso",NA,"False"
"5329",57473,41708,0,58,301,18,28,"True","True","True","False","Arenoso",NA,"False"
"5330",148816,239419,0,31,106,23,2,"True","True","True","False","Arenoso",NA,"True"
"5331",57036,78141,30,48,23,3,32,"False","False","True","True","Arenoso",NA,"False"
"5332",50929,70221,0,86,392,7,29,"False","True","True","True","Argiloso",NA,"False"
"5333",67033,66572,44,59,369,17,21,"True","False","True","True","Arenoso",NA,"False"
"5334",64391,59502,0,43,27,24,34,"True","False","True","False","Arenoso",NA,"False"
"5335",4961,5536,47,19,61,33,28,"True","True","False","True","Arenoso",NA,"True"
"5336",191139,205504,0,37,209,28,12,"False","False","True","False","Arenoso","Mare alta","False"
"5337",177427,166170,0,21,23,14,29,"False","False","True","False","Argiloso","Historicamente alagavel","False"
"5338",141712,143226,25,15,329,17,23,"False","False","False","False","Argiloso",NA,"False"
"5339",25533,29149,24,3,314,2,26,"True","False","True","False","Argiloso",NA,"False"
"5340",13102,17014,0,33,8,18,16,"False","True","True","False","Arenoso",NA,"False"
"5341",26769,33895,13,69,138,16,54,"False","False","True","True","Argiloso",NA,"False"
"5342",39818,36766,29,91,27,21,39,"False","True","True","True","Arenoso",NA,"True"
"5343",47673,52851,6,74,259,-1,6,"False","True","True","False","Arenoso",NA,"False"
"5344",48077,34359,0,6,152,21,27,"False","False","True","True","Arenoso",NA,"True"
"5345",17176,29865,5,83,177,28,11,"True","True","True","False","Arenoso",NA,"True"
"5346",105673,169090,2,18,47,17,17,"False","False","True","False","Argiloso",NA,"True"
"5347",53785,77288,0,20,215,14,12,"False","False","False","True","Argiloso",NA,"False"
"5348",30287,38638,0,26,226,21,19,"False","True","True","False","humífero",NA,"False"
"5349",92129,92176,0,74,83,22,6,"False","False","False","True","Arenoso",NA,"False"
"5350",138430,109922,7,40,57,28,8,"False","False","True","False","Argiloso",NA,"False"
"5351",88081,76920,12,40,305,22,46,"False","False","True","False","Arenoso",NA,"False"
"5352",63293,107644,4,35,342,16,13,"True","True","False","True","Arenoso",NA,"True"
"5353",36713,31951,24,45,213,8,103,"True","False","False","True","Argiloso",NA,"False"
"5354",103043,118197,15,1,250,22,43,"False","False","True","True","Argiloso",NA,"False"
"5355",127663,145946,0,26,23,29,6,"True","False","False","False","Arenoso",NA,"False"
"5356",66625,106970,0,22,204,31,18,"True","True","False","True","Humífero",NA,"True"
"5357",129122,141547,0,17,66,23,21,"False","True","True","False","Argiloso",NA,"False"
"5358",112969,135044,0,16,25,21,18,"True","False","True","False","Arenoso",NA,"False"
"5359",127142,143373,0,31,49,26,30,"False","False","True","False","Humífero",NA,"False"
"5360",97039,138942,7,44,127,21,5,"True","False","True","True","Arenoso",NA,"True"
"5361",19446,19930,26,60,89,9,52,"False","False","True","True","Arenoso",NA,"False"
"5362",88522,119447,12,51,432,23,48,"False","True","True","True","Arenoso",NA,"True"
"5363",51761,47233,25,18,113,34,44,"False","False","True","True","Arenoso",NA,"True"
"5364",120497,140277,0,78,117,9,6,"False","False","True","False","Arenoso",NA,"False"
"5365",72647,53456,36,42,222,29,38,"True","False","True","False","Arenoso",NA,"False"
"5366",15218,15425,0,27,335,37,23,"True","True","True","False","Argiloso",NA,"False"
"5367",93811,109348,19,19,191,-1,75,"True","True","True","False","Humífero",NA,"False"
"5368",28200,38039,0,11,179,38,4,"False","False","True","False","Humífero",NA,"False"
"5369",19144,19007,0,15,297,33,14,"False","True","True","False","Arenoso","Queimada Recente","False"
"5370",52114,88593,8,59,369,1,8,"False","False","True","True","Argiloso",NA,"True"
"5371",15654,26586,0,4,60,15,26,"False","False","True","False","Arenoso",NA,"True"
"5372",72661,106914,0,6,71,21,38,"True","False","True","False","Argiloso",NA,"False"
"5373",11542,11664,7,51,360,17,8,"False","False","True","True","Arenoso",NA,"False"
"5374",55962,55029,20,39,38,-2,41,"False","False","True","True","Arenoso",NA,"False"
"5375",28990,33564,0,6,201,17,5,"True","False","False","False","Arenoso",NA,"False"
"5376",61675,86931,0,13,12,32,9,"False","False","True","False","Arenoso",NA,"False"
"5377",105950,88736,46,28,19,28,22,"False","False","True","False","Argiloso","Queimada Recente","False"
"5378",37459,36857,47,44,215,6,49,"False","False","False","False","Argiloso",NA,"False"
